player1,player2,results_set,runs,num_Ns,num_ULs,num_UWs,Z_stat,p_val_1,p_val_2
Martinez-Sanchez M.J.,Peer S.,"[('15/02/2011', 'N'), ('22/05/2011', 'UW'), ('13/06/2011', 'N'), ('02/10/2011', 'N')]",3,3,1,0,0.0,0.5,1.0
Peer S.,Zheng J.,"[('15/06/2010', 'UL'), ('30/12/2013', 'N')]",2,1,1,0,0,0.5,1.0
Hradecka L.,Peer S.,"[('29/04/2009', 'UW'), ('20/01/2010', 'N'), ('10/01/2012', 'N')]",2,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Pavlyuchenkova A.,Peer S.,"[('12/08/2010', 'N'), ('14/03/2011', 'UL'), ('30/04/2013', 'N')]",3,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Hercog P.,Peer S.,"[('04/01/2010', 'N'), ('27/04/2010', 'N'), ('04/05/2010', 'N'), ('06/05/2012', 'UL')]",2,3,1,0,0.0,0.5,1.0
Date Krumm K.,Peer S.,"[('30/09/2008', 'N'), ('16/10/2010', 'UW'), ('17/01/2013', 'N')]",3,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Panova A.,Peer S.,"[('25/09/2009', 'N'), ('15/01/2013', 'UL')]",2,1,1,0,0,0.5,1.0
Bouchard E.,Peer S.,"[('08/08/2012', 'UW'), ('20/03/2013', 'N'), ('26/02/2014', 'N'), ('26/05/2014', 'N')]",2,3,1,0,0.0,0.5,1.0
Razzano V.,Schiavone F.,"[('29/06/2009', 'UL'), ('18/09/2013', 'N'), ('20/05/2015', 'UW')]",3,1,1,1,0,0.5,1.0
Peng S.,Schiavone F.,"[('20/01/2009', 'UW'), ('23/02/2011', 'UW'), ('01/05/2011', 'N'), ('26/06/2017', 'N')]",2,2,2,0,-0.6123724356957945,0.27014568730370997,0.5402913746074199
Schiavone F.,Stosur S.,"[('15/05/2007', 'UL'), ('12/03/2009', 'N'), ('26/05/2009', 'UL'), ('18/10/2009', 'N'), ('05/06/2010', 'UW'), ('13/05/2011', 'N'), ('09/01/2012', 'UW'), ('25/09/2012', 'N'), ('08/03/2014', 'N'), ('28/09/2014', 'N'), ('17/07/2018', 'N')]",8,7,2,2,0.603583856230922,0.27306017429678986,0.5461203485935797
Dushevina V.,Schiavone F.,"[('13/05/2009', 'UW'), ('21/06/2010', 'UW'), ('06/10/2010', 'N'), ('20/09/2011', 'UW'), ('08/04/2014', 'UL')]",4,1,1,3,-0.4999999999999997,0.308537538725987,0.617075077451974
Schiavone F.,Wozniak A.,"[('16/07/2008', 'UL'), ('22/06/2009', 'UW'), ('23/09/2013', 'UL')]",3,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Cornet A.,Schiavone F.,"[('05/05/2008', 'N'), ('14/05/2008', 'UW'), ('07/01/2010', 'N'), ('19/01/2010', 'N'), ('26/03/2010', 'N'), ('09/05/2010', 'N'), ('13/03/2011', 'N'), ('26/05/2012', 'N'), ('26/04/2013', 'N'), ('07/04/2016', 'UL')]",4,8,1,1,0.16366341767699372,0.434998058810695,0.86999611762139
Kirilenko M.,Schiavone F.,"[('15/10/2008', 'N'), ('23/10/2009', 'UL'), ('30/05/2010', 'N'), ('17/08/2011', 'N'), ('18/06/2012', 'N')]",3,4,1,0,-0.2041241452319317,0.41912824319291303,0.8382564863858261
Li N.,Schiavone F.,"[('23/09/2008', 'UL'), ('06/09/2009', 'N'), ('28/05/2010', 'UL'), ('04/06/2011', 'N'), ('30/09/2012', 'N')]",4,3,2,0,0.10910894511799629,0.45655804003618716,0.9131160800723743
Safina D.,Schiavone F.,"[('01/06/2007', 'N'), ('20/08/2010', 'UL'), ('24/08/2010', 'UW')]",3,1,1,1,0,0.5,1.0
Kuznetsova S.,Schiavone F.,"[('01/03/2007', 'N'), ('09/01/2008', 'N'), ('23/01/2011', 'UL'), ('17/02/2011', 'N'), ('28/05/2015', 'UL'), ('29/08/2016', 'N')]",5,4,2,0,0.8838834764831845,0.188379558905791,0.376759117811582
Henin J.,Schiavone F.,"[('18/01/2008', 'N'), ('28/02/2008', 'UL')]",2,1,1,0,0,0.5,1.0
Dominguez Lino L.,Schiavone F.,"[('14/04/2009', 'N'), ('27/03/2011', 'N'), ('28/04/2013', 'N'), ('30/04/2013', 'N'), ('18/02/2014', 'UW')]",2,4,1,0,-0.2041241452319317,0.41912824319291303,0.8382564863858261
Bondarenko A.,Schiavone F.,"[('17/06/2009', 'UL'), ('03/09/2010', 'N')]",2,1,1,0,0,0.5,1.0
Azarenka V.,Schiavone F.,"[('03/05/2007', 'UW'), ('31/05/2008', 'N'), ('04/09/2009', 'UL'), ('03/06/2013', 'N'), ('31/07/2013', 'N')]",4,3,1,1,-0.4999999999999997,0.308537538725987,0.617075077451974
Pennetta F.,Schiavone F.,"[('17/03/2008', 'N'), ('08/01/2010', 'N'), ('07/03/2013', 'N'), ('29/07/2013', 'UL')]",2,3,1,0,0.0,0.5,1.0
Lepchenko V.,Schiavone F.,"[('06/05/2012', 'UW'), ('02/06/2012', 'UW'), ('05/05/2017', 'N')]",2,1,2,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Bammer S.,Schiavone F.,"[('27/02/2008', 'N'), ('22/10/2008', 'UW'), ('19/07/2009', 'UW'), ('10/05/2010', 'N')]",3,2,2,0,-0.6123724356957945,0.27014568730370997,0.5402913746074199
Dellacqua C.,Schiavone F.,"[('16/02/2009', 'N'), ('02/05/2015', 'UW')]",2,1,1,0,0,0.5,1.0
Govortsova O.,Schiavone F.,"[('05/01/2009', 'UW'), ('18/06/2009', 'N'), ('25/10/2009', 'N'), ('16/02/2010', 'UW'), ('10/04/2012', 'UW'), ('06/10/2014', 'UW')]",3,2,4,0,-0.17677669529663673,0.4298418975993331,0.8596837951986662
Schiavone F.,Shvedova Y.,"[('16/04/2010', 'N'), ('24/09/2012', 'UW'), ('18/03/2014', 'N')]",3,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Makarova E.,Schiavone F.,"[('18/08/2010', 'N'), ('10/08/2011', 'N'), ('14/05/2012', 'UW'), ('17/06/2014', 'N')]",3,3,1,0,0.0,0.5,1.0
Cirstea S.,Schiavone F.,"[('14/02/2010', 'N'), ('15/06/2010', 'UW'), ('27/09/2016', 'UL')]",3,1,1,1,0,0.5,1.0
Keothavong A.,Schiavone F.,"[('27/08/2008', 'UW'), ('27/07/2010', 'N')]",2,1,1,0,0,0.5,1.0
Schiavone F.,Wozniacki C.,"[('14/10/2008', 'UW'), ('01/06/2010', 'UW'), ('20/08/2010', 'N'), ('28/10/2010', 'N'), ('25/01/2011', 'N'), ('20/05/2011', 'N'), ('27/08/2011', 'N')]",2,5,2,0,-1.443153598094225,0.07448860379131317,0.14897720758262634
Paszek T.,Schiavone F.,"[('24/06/2008', 'N'), ('28/07/2008', 'UW'), ('25/06/2011', 'UW'), ('04/01/2016', 'N')]",3,2,2,0,-0.6123724356957945,0.27014568730370997,0.5402913746074199
Schiavone F.,Wickmayer Y.,"[('19/06/2009', 'N'), ('11/08/2009', 'N'), ('28/04/2010', 'UL'), ('15/02/2012', 'N'), ('01/09/2015', 'N')]",3,4,1,0,-0.2041241452319317,0.41912824319291303,0.8382564863858261
Cibulkova D.,Schiavone F.,"[('29/03/2008', 'UW'), ('03/10/2011', 'UW'), ('14/01/2014', 'N'), ('08/04/2016', 'N'), ('14/05/2018', 'N')]",2,3,2,0,-0.9819805060619656,0.16305472601024457,0.32610945202048913
Craybas J.,Schiavone F.,"[('07/01/2008', 'N'), ('28/05/2008', 'N'), ('03/08/2009', 'UW')]",2,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Kerber A.,Schiavone F.,"[('16/01/2008', 'N'), ('25/03/2011', 'N'), ('22/03/2013', 'N'), ('12/02/2015', 'UL'), ('13/10/2015', 'N'), ('05/04/2017', 'N')]",3,5,1,0,-0.35355339059327345,0.36183680491588166,0.7236736098317633
Radwanska A.,Schiavone F.,"[('23/01/2010', 'UL'), ('28/03/2011', 'N'), ('20/04/2011', 'N'), ('15/06/2011', 'N'), ('25/07/2013', 'N'), ('10/04/2014', 'N'), ('15/05/2014', 'N')]",2,6,1,0,-0.47434164902525716,0.31762814799862404,0.6352562959972481
Flipkens K.,Schiavone F.,"[('07/01/2013', 'N'), ('31/05/2013', 'N'), ('18/06/2013', 'N'), ('21/09/2014', 'UW'), ('24/07/2015', 'N'), ('01/03/2016', 'N')]",3,5,1,0,-0.35355339059327345,0.36183680491588166,0.7236736098317633
Pavlyuchenkova A.,Schiavone F.,"[('05/09/2010', 'UL'), ('31/05/2011', 'N'), ('05/09/2011', 'N'), ('21/09/2013', 'N'), ('27/01/2014', 'N'), ('06/05/2017', 'N')]",2,5,1,0,-0.35355339059327345,0.36183680491588166,0.7236736098317633
Larsson J.,Schiavone F.,"[('24/05/2012', 'N'), ('14/04/2017', 'UL'), ('07/05/2017', 'N')]",3,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Dokic J.,Schiavone F.,"[('28/02/2011', 'UW'), ('20/06/2011', 'N')]",2,1,1,0,0,0.5,1.0
Mattek-Sands B.,Schiavone F.,"[('05/05/2011', 'UW'), ('03/03/2015', 'N')]",2,1,1,0,0,0.5,1.0
Mladenovic K.,Schiavone F.,"[('18/07/2014', 'UW'), ('24/05/2016', 'N')]",2,1,1,0,0,0.5,1.0
Halep S.,Schiavone F.,"[('25/04/2013', 'UL'), ('30/06/2016', 'N')]",2,1,1,0,0,0.5,1.0
Falconi I.,Schiavone F.,"[('18/05/2011', 'N'), ('23/03/2016', 'UW')]",2,1,1,0,0,0.5,1.0
Puig M.,Schiavone F.,"[('01/05/2013', 'UW'), ('28/02/2017', 'N')]",2,1,1,0,0,0.5,1.0
Bertens K.,Schiavone F.,"[('13/05/2013', 'UW'), ('13/04/2017', 'UL')]",2,1,1,0,0,0.5,1.0
Giorgi C.,Schiavone F.,"[('13/08/2012', 'UW'), ('23/07/2015', 'UL')]",2,1,1,0,0,0.5,1.0
Muguruza G.,Schiavone F.,"[('14/05/2014', 'UL'), ('29/05/2017', 'N')]",2,1,1,0,0,0.5,1.0
Razzano V.,Safina D.,"[('17/02/2009', 'UW'), ('05/05/2009', 'N')]",2,1,1,0,0,0.5,1.0
Safina D.,Stosur S.,"[('29/03/2009', 'UL'), ('15/03/2011', 'UW')]",2,1,1,0,0,0.5,1.0
Li N.,Safina D.,"[('21/01/2007', 'UW'), ('13/05/2009', 'N')]",2,1,1,0,0,0.5,1.0
Rezai A.,Safina D.,"[('31/05/2009', 'N'), ('19/08/2009', 'UW')]",2,1,1,0,0,0.5,1.0
Petrova N.,Safina D.,"[('09/02/2007', 'N'), ('26/03/2007', 'N'), ('07/04/2007', 'N'), ('20/09/2008', 'N'), ('18/08/2010', 'UL')]",2,4,1,0,-0.2041241452319317,0.41912824319291303,0.8382564863858261
Kuznetsova S.,Safina D.,"[('18/05/2007', 'N'), ('05/06/2008', 'UL'), ('02/08/2008', 'N'), ('21/09/2008', 'N'), ('10/10/2008', 'N'), ('03/05/2009', 'UW'), ('09/05/2009', 'UL'), ('06/06/2009', 'UW')]",6,4,2,2,-0.46770717334674267,0.3199970052887233,0.6399940105774466
Bondarenko K.,Safina D.,"[('17/05/2007', 'N'), ('07/08/2007', 'UW'), ('27/05/2008', 'N')]",3,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Henin J.,Safina D.,"[('02/09/2007', 'N'), ('04/10/2007', 'N'), ('08/05/2008', 'UL')]",2,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Bondarenko A.,Safina D.,"[('10/04/2008', 'UW'), ('15/05/2009', 'N')]",2,1,1,0,0,0.5,1.0
Azarenka V.,Safina D.,"[('10/05/2008', 'N'), ('26/07/2008', 'N'), ('03/08/2008', 'N'), ('19/03/2009', 'UW'), ('02/06/2009', 'N')]",3,4,1,0,-0.2041241452319317,0.41912824319291303,0.8382564863858261
Goerges J.,Safina D.,"[('05/05/2008', 'N'), ('27/09/2010', 'UW'), ('04/05/2011', 'N')]",3,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Rybarikova M.,Safina D.,"[('29/05/2008', 'N'), ('18/01/2010', 'N'), ('13/06/2010', 'UW')]",2,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Lisicki S.,Safina D.,"[('15/01/2008', 'UW'), ('30/06/2009', 'N')]",2,1,1,0,0,0.5,1.0
Safina D.,Zheng J.,"[('31/05/2008', 'N'), ('06/05/2009', 'N'), ('07/08/2009', 'UL')]",2,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Kuznetsova S.,Peng S.,"[('11/01/2009', 'N'), ('25/03/2010', 'N'), ('04/01/2011', 'UL'), ('26/03/2011', 'UL'), ('29/08/2013', 'N')]",3,3,2,0,0.10910894511799629,0.45655804003618716,0.9131160800723743
Kuznetsova S.,Stosur S.,"[('04/06/2009', 'N'), ('19/08/2009', 'UL'), ('11/01/2011', 'UW'), ('14/02/2013', 'UL'), ('12/08/2013', 'N'), ('19/10/2013', 'N'), ('06/05/2015', 'UW'), ('11/05/2016', 'N')]",7,4,2,2,0.46770717334674267,0.3199970052887233,0.6399940105774466
Ivanovic A.,Kuznetsova S.,"[('13/05/2007', 'UW'), ('05/06/2007', 'UW'), ('06/11/2007', 'N'), ('23/03/2008', 'N'), ('03/10/2011', 'N'), ('14/05/2012', 'N'), ('24/03/2013', 'N'), ('25/04/2014', 'N'), ('14/08/2014', 'N'), ('08/10/2015', 'N')]",2,8,2,0,-1.9221348216832432,0.02729439775237949,0.05458879550475898
Cornet A.,Kuznetsova S.,"[('15/05/2008', 'UW'), ('18/10/2011', 'N'), ('19/10/2016', 'N'), ('26/09/2017', 'UW')]",3,2,2,0,-0.6123724356957945,0.27014568730370997,0.5402913746074199
Kuznetsova S.,Srebotnik K.,"[('07/02/2007', 'N'), ('29/08/2008', 'UL'), ('20/09/2008', 'N'), ('27/04/2010', 'N')]",3,3,1,0,0.0,0.5,1.0
Kirilenko M.,Kuznetsova S.,"[('19/01/2007', 'N'), ('03/05/2010', 'UW'), ('28/05/2010', 'UW'), ('05/09/2010', 'N'), ('15/02/2012', 'N'), ('12/05/2014', 'N')]",3,4,2,0,-0.17677669529663673,0.4298418975993331,0.8596837951986662
Kuznetsova S.,Li N.,"[('17/09/2008', 'N'), ('07/10/2008', 'N'), ('30/04/2009', 'N'), ('28/04/2010', 'UL'), ('12/01/2011', 'UL')]",2,3,2,0,-0.9819805060619656,0.16305472601024457,0.32610945202048913
Kuznetsova S.,Petrova N.,"[('11/05/2007', 'N'), ('31/05/2008', 'N'), ('10/10/2009', 'N'), ('24/01/2010', 'UL'), ('07/05/2013', 'N')]",3,4,1,0,-0.2041241452319317,0.41912824319291303,0.8382564863858261
Bondarenko K.,Kuznetsova S.,"[('02/05/2007', 'N'), ('25/06/2008', 'N'), ('20/01/2016', 'UW'), ('21/06/2016', 'UW')]",2,2,2,0,-0.6123724356957945,0.27014568730370997,0.5402913746074199
Kuznetsova S.,Williams V.,"[('04/05/2007', 'UW'), ('05/07/2007', 'N'), ('02/04/2008', 'UW'), ('29/10/2009', 'UL'), ('28/03/2017', 'UL')]",4,1,2,2,0.4008918628686363,0.34424987054831724,0.6884997410966345
Kuznetsova S.,Sharapova M.,"[('22/03/2008', 'UW'), ('11/08/2010', 'N'), ('18/08/2011', 'N'), ('22/09/2014', 'N'), ('03/10/2014', 'N'), ('08/05/2015', 'UW')]",3,4,2,0,-0.17677669529663673,0.4298418975993331,0.8596837951986662
Henin J.,Kuznetsova S.,"[('23/02/2007', 'N'), ('03/03/2007', 'N'), ('12/05/2007', 'N'), ('09/09/2007', 'N'), ('11/01/2008', 'N'), ('21/01/2011', 'UL')]",2,5,1,0,-0.35355339059327345,0.36183680491588166,0.7236736098317633
Bondarenko A.,Kuznetsova S.,"[('05/05/2007', 'UW'), ('08/05/2008', 'UW'), ('24/01/2009', 'N'), ('13/05/2009', 'UW'), ('07/10/2009', 'N')]",4,2,3,0,0.10910894511799629,0.45655804003618716,0.9131160800723743
Kuznetsova S.,Pennetta F.,"[('06/05/2009', 'N'), ('07/08/2010', 'UW'), ('19/02/2011', 'N'), ('31/08/2013', 'UL'), ('23/02/2015', 'N'), ('23/06/2015', 'N')]",5,4,1,1,0.7905694150420948,0.21459765022017463,0.42919530044034926
Kanepi K.,Kuznetsova S.,"[('04/06/2008', 'N'), ('13/01/2009', 'N'), ('21/10/2011', 'UW')]",2,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Kuznetsova S.,Lepchenko V.,"[('29/04/2013', 'N'), ('06/01/2014', 'UL')]",2,1,1,0,0,0.5,1.0
Bacsinszky T.,Kuznetsova S.,"[('18/08/2010', 'N'), ('31/03/2016', 'UL'), ('18/08/2016', 'N'), ('11/04/2019', 'UL')]",4,2,2,0,0.6123724356957945,0.27014568730370997,0.5402913746074199
Bammer S.,Kuznetsova S.,"[('18/10/2007', 'N'), ('21/02/2008', 'UW')]",2,1,1,0,0,0.5,1.0
Goerges J.,Kuznetsova S.,"[('01/09/2009', 'N'), ('20/02/2012', 'UW'), ('07/01/2013', 'N'), ('15/02/2016', 'UW'), ('22/02/2016', 'UL')]",5,2,1,2,0.4008918628686363,0.34424987054831724,0.6884997410966345
Kuznetsova S.,Makarova E.,"[('15/03/2008', 'N'), ('22/03/2013', 'N'), ('27/05/2013', 'N'), ('02/05/2015', 'UW'), ('30/03/2016', 'N'), ('06/07/2017', 'N')]",3,5,1,0,-0.35355339059327345,0.36183680491588166,0.7236736098317633
Kuznetsova S.,Zhang S.,"[('25/08/2008', 'N'), ('20/06/2011', 'N'), ('27/01/2014', 'N'), ('29/04/2014', 'N'), ('27/04/2015', 'UL'), ('02/06/2017', 'N')]",3,5,1,0,-0.35355339059327345,0.36183680491588166,0.7236736098317633
Kuznetsova S.,Szavay A.,"[('27/03/2010', 'N'), ('06/04/2011', 'UW')]",2,1,1,0,0,0.5,1.0
Kuznetsova S.,Wozniacki C.,"[('18/03/2008', 'N'), ('18/06/2008', 'UL'), ('31/03/2009', 'N'), ('07/09/2009', 'N'), ('23/08/2010', 'N'), ('20/02/2011', 'N'), ('06/09/2011', 'N'), ('08/01/2013', 'UW'), ('21/01/2013', 'UW'), ('24/06/2015', 'N'), ('28/06/2016', 'UW'), ('31/08/2016', 'UL'), ('04/06/2017', 'UL')]",7,7,3,3,-0.9394492224162836,0.17375007554461108,0.34750015108922216
Kuznetsova S.,Radwanska U.,"[('14/03/2009', 'UL'), ('23/09/2015', 'N')]",2,1,1,0,0,0.5,1.0
Kuznetsova S.,Paszek T.,"[('27/03/2009', 'N'), ('05/01/2016', 'UL')]",2,1,1,0,0,0.5,1.0
Kuznetsova S.,Wickmayer Y.,"[('26/08/2009', 'N'), ('03/08/2010', 'UW'), ('24/06/2011', 'UL'), ('26/06/2012', 'UL')]",3,1,2,1,0.0,0.5,1.0
Cibulkova D.,Kuznetsova S.,"[('16/03/2008', 'N'), ('26/09/2008', 'N'), ('12/01/2010', 'UW'), ('06/09/2010', 'UW'), ('30/04/2011', 'UW'), ('17/06/2011', 'N'), ('30/09/2016', 'UW'), ('29/10/2016', 'N')]",5,4,4,0,-0.3818813079129867,0.35127470278797457,0.7025494055759491
Errani S.,Kuznetsova S.,"[('08/10/2008', 'N'), ('05/08/2010', 'N'), ('15/06/2011', 'N'), ('30/08/2011', 'N'), ('05/01/2012', 'N'), ('03/06/2012', 'UW'), ('13/01/2016', 'N')]",3,6,1,0,-0.47434164902525716,0.31762814799862404,0.6352562959972481
Kuznetsova S.,Vesnina E.,"[('16/02/2009', 'UL'), ('02/05/2014', 'N'), ('19/03/2017', 'UL')]",3,1,2,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Kerber A.,Kuznetsova S.,"[('22/01/2010', 'N'), ('09/01/2013', 'N'), ('08/05/2013', 'N'), ('02/06/2013', 'UL'), ('02/10/2014', 'UL'), ('17/02/2015', 'UW'), ('29/03/2015', 'N')]",4,4,2,1,-0.5400617248673217,0.2945772327250291,0.5891544654500582
Kuznetsova S.,Lisicki S.,"[('27/06/2009', 'UL'), ('21/01/2012', 'N'), ('12/01/2016', 'N')]",2,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Kuznetsova S.,Radwanska A.,"[('19/01/2008', 'UL'), ('19/03/2008', 'N'), ('30/06/2008', 'UL'), ('07/11/2008', 'UL'), ('01/06/2009', 'N'), ('11/10/2009', 'N'), ('08/08/2010', 'UW'), ('19/08/2010', 'N'), ('18/02/2011', 'N'), ('01/06/2012', 'UW'), ('29/09/2016', 'UW'), ('24/10/2016', 'UW'), ('10/07/2017', 'N')]",8,6,3,4,-0.5337449961641169,0.2967589867199857,0.5935179734399714
Kuznetsova S.,Suarez Navarro C.,"[('13/03/2010', 'UL'), ('19/01/2013', 'N'), ('03/05/2014', 'UL'), ('17/08/2017', 'N')]",4,2,2,0,0.6123724356957945,0.27014568730370997,0.5402913746074199
Kuznetsova S.,Zheng J.,"[('27/09/2008', 'N'), ('24/08/2009', 'N'), ('04/10/2009', 'N'), ('20/08/2010', 'N'), ('06/01/2012', 'UL'), ('05/05/2013', 'N')]",3,5,1,0,-0.35355339059327345,0.36183680491588166,0.7236736098317633
Kuznetsova S.,Pavlyuchenkova A.,"[('09/10/2009', 'N'), ('20/01/2010', 'N'), ('17/08/2010', 'N'), ('27/09/2015', 'UL'), ('27/05/2016', 'N'), ('10/01/2017', 'UL'), ('22/01/2017', 'UL'), ('28/09/2020', 'UL')]",4,4,4,0,-0.3818813079129867,0.35127470278797457,0.7025494055759491
Hercog P.,Kuznetsova S.,"[('28/07/2014', 'N'), ('08/07/2017', 'N'), ('27/04/2018', 'UW'), ('15/05/2018', 'UL')]",3,2,1,1,0.0,0.5,1.0
Kuznetsova S.,Larsson J.,"[('11/03/2017', 'N'), ('22/05/2019', 'UL')]",2,1,1,0,0,0.5,1.0
Kuznetsova S.,Petkovic A.,"[('29/04/2009', 'N'), ('28/09/2009', 'UL'), ('26/05/2010', 'N'), ('28/09/2010', 'UL'), ('04/08/2018', 'N')]",5,3,2,0,1.200198396297958,0.11503114901319833,0.23006229802639666
Kuznetsova S.,Sevastova A.,"[('03/09/2009', 'N'), ('02/09/2010', 'N'), ('22/10/2015', 'N'), ('19/06/2018', 'N'), ('12/08/2019', 'UW')]",2,4,1,0,-0.2041241452319317,0.41912824319291303,0.8382564863858261
Kuznetsova S.,Mladenovic K.,"[('31/08/2015', 'N'), ('12/05/2017', 'UL'), ('29/06/2017', 'UW')]",3,1,1,1,0,0.5,1.0
Begu I.,Kuznetsova S.,"[('09/04/2011', 'UW'), ('25/05/2011', 'N'), ('08/01/2017', 'N')]",2,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Kuznetsova S.,Mchale C.,"[('13/03/2011', 'UL'), ('23/08/2011', 'UL'), ('04/01/2012', 'N'), ('28/05/2017', 'N'), ('29/09/2019', 'UL')]",3,2,3,0,0.10910894511799629,0.45655804003618716,0.9131160800723743
Kuznetsova S.,Nara K.,"[('03/08/2014', 'N'), ('21/09/2014', 'N'), ('30/09/2014', 'N'), ('01/09/2017', 'UL')]",2,3,1,0,0.0,0.5,1.0
Kuznetsova S.,Stephens S.,"[('19/01/2012', 'N'), ('15/03/2015', 'N'), ('05/10/2015', 'UW'), ('03/07/2016', 'N'), ('15/08/2019', 'UW')]",4,3,2,0,0.10910894511799629,0.45655804003618716,0.9131160800723743
Halep S.,Kuznetsova S.,"[('24/03/2011', 'N'), ('08/08/2011', 'UW'), ('13/05/2013', 'UW'), ('24/04/2014', 'UL'), ('04/06/2014', 'N'), ('15/01/2016', 'UL'), ('08/08/2019', 'N')]",6,3,2,2,-0.07118684968143717,0.4716245236488888,0.9432490472977776
Kuznetsova S.,Riske A.,"[('17/01/2011', 'N'), ('03/01/2012', 'N'), ('27/03/2015', 'N'), ('18/08/2016', 'N'), ('16/10/2016', 'UL'), ('08/05/2017', 'N')]",3,5,1,0,-0.35355339059327345,0.36183680491588166,0.7236736098317633
Kuznetsova S.,Siegemund L.,"[('30/06/2015', 'N'), ('01/05/2016', 'N'), ('27/04/2017', 'UL')]",2,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Kuznetsova S.,Pliskova Ka.,"[('19/08/2016', 'UL'), ('26/10/2016', 'UW'), ('18/03/2017', 'UW'), ('29/06/2017', 'N'), ('16/08/2019', 'UW')]",4,1,1,3,-0.4999999999999997,0.308537538725987,0.617075077451974
Garcia C.,Kuznetsova S.,"[('19/01/2015', 'UW'), ('26/03/2016', 'UL'), ('10/05/2016', 'N'), ('14/03/2017', 'N')]",3,2,1,1,0.0,0.5,1.0
Bertens K.,Kuznetsova S.,"[('31/12/2012', 'UW'), ('26/05/2015', 'N'), ('25/04/2017', 'N')]",2,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Giorgi C.,Kuznetsova S.,"[('29/05/2014', 'N'), ('12/08/2014', 'N'), ('23/01/2020', 'UW')]",2,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Bouchard E.,Kuznetsova S.,"[('01/05/2014', 'UL'), ('14/08/2014', 'UL'), ('11/05/2017', 'N'), ('10/09/2020', 'N')]",2,2,2,0,-0.6123724356957945,0.27014568730370997,0.5402913746074199
Kuznetsova S.,Putintseva Y.,"[('03/02/2017', 'UL'), ('16/08/2017', 'N'), ('04/08/2018', 'N')]",2,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Gavrilova D.,Kuznetsova S.,"[('12/05/2016', 'N'), ('22/10/2016', 'N'), ('01/02/2017', 'N'), ('18/05/2017', 'UW')]",2,3,1,0,0.0,0.5,1.0
Kuznetsova S.,Svitolina E.,"[('14/01/2014', 'UL'), ('21/10/2016', 'N'), ('15/08/2018', 'N'), ('25/09/2019', 'N'), ('18/09/2020', 'N')]",2,4,1,0,-0.2041241452319317,0.41912824319291303,0.8382564863858261
Kuznetsova S.,Muguruza G.,"[('04/05/2015', 'UW'), ('29/05/2016', 'N'), ('28/10/2016', 'N'), ('05/01/2017', 'UL'), ('11/07/2017', 'N'), ('18/08/2017', 'N'), ('29/05/2018', 'N')]",4,5,1,1,0.5590169943749468,0.2880750610152897,0.5761501220305794
Kuznetsova S.,Vekic D.,"[('20/03/2014', 'UL'), ('12/10/2016', 'N'), ('05/08/2018', 'N'), ('08/08/2019', 'UW')]",3,2,1,1,0.0,0.5,1.0
Kontaveit A.,Kuznetsova S.,"[('16/05/2018', 'N'), ('17/09/2020', 'UL')]",2,1,1,0,0,0.5,1.0
Bencic B.,Kuznetsova S.,"[('15/09/2014', 'UW'), ('06/05/2019', 'N'), ('12/02/2020', 'N'), ('27/02/2020', 'UL')]",3,2,1,1,0.0,0.5,1.0
Kuznetsova S.,Vondrousova M.,"[('30/08/2017', 'N'), ('25/04/2019', 'N'), ('21/01/2020', 'UW')]",2,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Kuznetsova S.,Sabalenka A.,"[('09/03/2018', 'N'), ('04/05/2019', 'UW'), ('28/02/2020', 'N')]",3,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
Groenefeld A.L.,Razzano V.,"[('13/02/2007', 'N'), ('10/08/2009', 'UW')]",2,1,1,0,0,0.5,1.0
Dechy N.,Groenefeld A.L.,"[('15/05/2007', 'N'), ('28/10/2008', 'UW')]",2,1,1,0,0,0.5,1.0
Cornet A.,Groenefeld A.L.,"[('11/07/2008', 'N'), ('30/08/2008', 'UL'), ('16/02/2009', 'N')]",3,2,1,0,0.35355339059327345,0.36183680491588166,0.7236736098317633
